Wall time,Step,Value
1747538420.9632487,119,0.00168593879789114
1747538497.6468403,120,0.002275187289342284
1747538569.1860037,121,0.002552745398133993
1747538654.9634976,122,0.0035827546380460262
1747538721.7181423,123,0.0034374357201159
1747538788.5726402,124,0.0036920374259352684
1747538855.1940117,125,0.0035210123751312494
1747538922.966924,126,0.004375262185931206
1747538998.4006042,127,0.005158997606486082
1747539075.1194127,128,0.005453179124742746
1747539163.0437703,129,0.004987789783626795
1747539241.8832572,130,0.005759876221418381
1747539317.8618157,131,0.007978970184922218
1747539394.178523,132,0.006856950465589762
1747539476.3995965,133,0.006797461770474911
1747539537.2316575,134,0.008739578537642956
1747539618.7888203,135,0.012455541640520096
1747539680.4013238,136,0.010833995416760445
1747539762.5993814,137,0.01436483021825552
1747539830.6450107,138,0.011718770489096642
1747539901.9495068,139,0.011460439302027225
1747539976.2860565,140,0.010966626927256584
1747540051.8279846,141,0.01009464729577303
1747540129.4114418,142,0.014391186647117138
1747540192.7562711,143,0.01721121370792389
1747540261.7929673,144,0.01338433101773262
1747540341.7385592,145,0.016614630818367004
1747540413.4041736,146,0.015325406566262245
1747540491.1554363,147,0.011740883812308311
1747540561.4344397,148,0.012620439752936363
1747540643.5524032,149,0.010820301249623299
1747540719.8609052,150,0.02156255394220352
1747540805.1905868,151,0.018576912581920624
1747540883.3837001,152,0.01435420848429203
1747540955.6962457,153,0.014498317614197731
1747541025.7726696,154,0.01245901919901371
1747541111.0371246,155,0.016957469284534454
1747541179.073044,156,0.0197319146245718
1747541244.0079546,157,0.02080707438290119
1747541312.2374833,158,0.0212276428937912
1747541394.2297585,159,0.02442106604576111
1747541457.472404,160,0.03012027218937874
1747541543.8545399,161,0.017845649272203445
1747541619.372513,162,0.022696949541568756
1747541691.0672157,163,0.01619080826640129
1747541767.850698,164,0.020022297278046608
1747541840.5320017,165,0.018125860020518303
1747541907.9376476,166,0.014860015362501144
1747541979.3339477,167,0.023219633847475052
1747542041.520459,168,0.023467032238841057
1747542109.8818407,169,0.01758384145796299
1747542192.3179858,170,0.020578304305672646
1747542252.1518939,171,0.020845212042331696
1747542313.7768931,172,0.01855073682963848
1747542376.5943334,173,0.023708153516054153
1747542432.164497,174,0.02458133175969124
1747542505.2717302,175,0.019366778433322906
1747542577.5633922,176,0.01826072297990322
1747542650.3549623,177,0.027110256254673004
1747542712.2644289,178,0.022735927253961563
1747542780.2997043,179,0.021039176732301712
1747542850.5877461,180,0.025601405650377274
1747542911.7372,181,0.02771645411849022
1747542978.7145782,182,0.029059913009405136
1747543044.5323758,183,0.022872481495141983
1747543115.0635805,184,0.03114357218146324
1747543175.0769303,185,0.025766031816601753
1747543238.153583,186,0.029194826260209084
1747543302.1538424,187,0.0306636244058609
1747543366.438116,188,0.026642195880413055
1747543427.9066699,189,0.030413175001740456
1747543508.2600842,190,0.020459353923797607
1747543567.9697058,191,0.030510012060403824
1747543642.7963777,192,0.02066913992166519
1747543708.5959277,193,0.06520579010248184
1747543773.5743103,194,0.020164422690868378
1747543841.2855227,195,0.02601158246397972
1747543918.5478578,196,0.01982465572655201
1747543990.4549642,197,0.025464024394750595
1747544062.9850676,198,0.021826021373271942
1747544133.271366,199,0.020044051110744476
1747544199.4832373,200,0.02740543708205223
1747544267.4623218,201,0.025373870506882668
1747544336.4110847,202,0.021982766687870026
1747544406.726137,203,0.025422126054763794
1747544468.5993958,204,0.0491313561797142
1747544533.4246786,205,0.01980353519320488
1747544603.5432532,206,0.028948744758963585
1747544673.992745,207,0.019159134477376938
1747544757.9252188,208,0.02726779319345951
1747544816.7032144,209,0.02490149438381195
1747544900.9812963,210,0.0306643545627594
1747544973.3750963,211,0.03418927267193794
1747545041.6220088,212,0.029585424810647964
1747545117.61951,213,0.02444479987025261
1747545183.8165452,214,0.017725586891174316
1747545249.200187,215,0.022539962083101273
1747545339.9783823,216,0.02228345163166523
1747545410.519657,217,0.020628824830055237
1747545486.7845535,218,0.028832267969846725
1747545558.6315627,219,0.02504466101527214
1747545622.489885,220,0.016216536983847618
1747545688.0448704,221,0.016046378761529922
1747545762.2648327,222,0.023696349933743477
1747545844.6868675,223,0.020698657259345055
1747545908.2456894,224,0.021816343069076538
1747545972.7849836,225,0.021433282643556595
1747546043.6207194,226,0.022375032305717468
1747546125.187832,227,0.016638178378343582
1747546202.4223847,228,0.01772460713982582
1747546276.940356,229,0.01953042298555374
1747546346.7800598,230,0.016869617626070976
1747546407.5034034,231,0.023863576352596283
1747546485.4534988,232,0.01896844059228897
1747546556.795058,233,0.01494508795440197
1747546638.9596498,234,0.01786613091826439
1747546717.5391698,235,0.022023282945156097
1747546803.6899498,236,0.01840645633637905
1747546870.8648589,237,0.019685016945004463
1747546944.6620367,238,0.017285700887441635
1747547023.1521819,239,0.0199337936937809
1747547102.253234,240,0.019176188856363297
1747547163.414973,241,0.017336197197437286
1747547228.3644278,242,0.01692477986216545
1747547301.8230083,243,0.015781190246343613
1747547366.5134492,244,0.014635611325502396
1747547441.0168195,245,0.015506149269640446
1747547518.3205419,246,0.01371358148753643
1747547580.4545689,247,0.019911542534828186
1747547643.1077547,248,0.01772063970565796
1747547720.4912288,249,0.015607831999659538
1747547786.8552403,250,0.01828017830848694
1747547849.4311578,251,0.028977911919355392
1747547927.2418222,252,0.015216459520161152
1747547992.3584614,253,0.0246054045855999
1747548061.4170852,254,0.019183076918125153
1747548128.6589224,255,0.02219907008111477
1747548199.3262975,256,0.020536338910460472
1747548271.3469825,257,0.019910689443349838
1747548349.1761448,258,0.017620038241147995
1747548427.6766725,259,0.0218438059091568
1747548507.7914422,260,0.02304098755121231
1747548572.1084228,261,0.019399423152208328
1747548640.4885387,262,0.030840182676911354
1747548700.599541,263,0.027549298480153084
1747548761.3978827,264,0.02023475430905819
1747548829.8443232,265,0.036044761538505554
1747548896.589007,266,0.02385164052248001
1747548967.8575053,267,0.019702717661857605
1747549037.7667732,268,0.018638767302036285
1747549100.401631,269,0.03017193265259266
1747549184.5915015,270,0.01983657479286194
1747549254.3977783,271,0.02155572734773159
1747549335.0597978,272,0.02486089989542961
